id,copy_id,title,country,year,type,length,crew,text_de,text_en
165008,165010,A36 les enfants de pirée,FR,1960,Scopitone,3,Georges Jouvin,Ein Trompeter und eine 6-köpfige Band (5 Tambourins und 1 Akkordeon) in Studiokulisse spielen ein be ...,A trumpeter and a six men band (5 tambourines and 1 accordion) in studio setting playing a familiar  ...
165013,165015,A35 L'amour est dans la rue,FR,,Scopitone,2,Dominique,Eine dunkelhaarige Frau singt in einem Studiowohnzimmer.,A dark-haired woman singing in a studio living room.
165025,165027,"Chasse au coogar, la",,,Dokumentar,31,Maurice Herblay,"Eindrückliche Jagd auf den Cougar, eine kalifornische Raubkatze. Der Film zeigt auch die Dreharbeite ...","Impressive hunt for the Cougar, a Californian cat of prey. The film also shows the shooting (old cra ..."
165045,165047,A126 Le tango de la bière,FR,,Scopitone,3,Claude Lelouch,"Orchester in Keller, Gefangener muss Bier trinken","Orchestra in the basement, a prisoner must drink beer"
165048,165050,A115 Pour une amourette,FR,,Scopitone,2,Daidy Davis-Boyer,Leny Escudero singt vor Studiokulisse einer Dürre ein Liebeslied. Am Ende steht er vor einem blühend,Leny Escudero singing a love song against a studio backdrop of a drought. He ends in front of a bloo
165079,165081,A114 La plus bath des javas,FR,,Scopitone,3,Mistigri,Frau mit gelbem Kleid singt Musette.,a woman in a yellow dress sings musette
165153,165155,A200 Frou frou,FR,,Scopitone,3,Mathé Altéry,Eine blonde Frau mit Négligé singt in Studiodekor. Männer bügeln Frauenhosen und waschen Frauenbeine ...,A blonde woman with a silk gown is singing in a studio decor. Men are ironing women's trousers and   ...
165156,165158,S1050 If,US,1960,Scopitone,3,Timi Yuro,"Eine Frau mit kurzen, dunklen Haaren in verschiedenen amüsanten Kostümen und Studiodekors.",A woman with short dark hair in various amusing costumes and studio decor.
165162,318327,"Fox hunt, the (Foxy-Fox)",US,1935,Trickfilm,5,Paul Terry,"Vorbereitungen zur Fuchsjagd mit Pferden, Hunden &amp; schweren Reitern. Gejagt wird der schlaue Fuc ...","Preparations for the fox hunt with horses, dogs and heavy cavalry. They are hunting the sly fox Foxy ..."
165168,165170,"Contest, the",GW,1989,Spielfilm,4,Gerhard Schwarz,Skateboardszenen in Zeitlupe von:  Skateboard Weltmeisterschaft 1989 8. Münster Monster Mastership,Slow motion skateboard scenes from the skateboard world championship 1989 in Münster (Germany)
165171,165173,A151 Granada,FR,1962,Scopitone,3,Claude Lelouch,Eine dunkelhaarige Frau singt und tanzt in einem Innenhof einer spanischen Villa. Sie wird von zwei  ...,A dark haired woman sings and dances in the courtyard of a Spanish villa. She is accompanied by two  ...
165176,165178,S1006 Toreador,US,,Scopitone,3,Mary Kaye,"dunkelhaarige Frau singt und spielt Gitarre. Kulisse ist ein grosses Fest, auf der Bühne tanzt ein T","Woman singing and playing the guitar, with a big festivity in the background."
165209,165211,Wie man Wünsche am Schwanze packt,SZ,1956,Dokumentar,,Kurt Blum,"teilweise ungeschnittene Aufnahmen einer Theaterprobe im Theater Kramgasse, Bern.  Ein Stück von Pab ...",Unfinished film about a theater rehearsal of a piece of Pablo Picasso.
165215,165217,L'uomo il fuoco e il ferro,IT,1960,Dokumentar,10,Kurt Blum,Eindrücklicher und mehrfach preisgekrönter Dokumentarfilm über die Stahlproduktion in den norditalie ...,"The documentary translates into images the impressions, the suggestions, the vibrations suggested to ..."
165218,165292,100. Kunstauktion Kornfeld,SZ,1961,Dokumentar,15,Kurt Blum,Dokumentarfilm über eine Jubiläumsauktion in der Galerie Kornfeld in Bern. Im Auftrag der Galerie Ko ...,Anniversary art auction at the famous galery Kornfeld in Berne.
165247,165249,Hellas,SZ,1965,Dokumentar,10,Kurt Blum,"Impressionistischer Tourismus-Werbefilm über Griechenland. Stimmungen und Eindrücke, Landschaftsbild ...","Impressionistic and poetic documentary and ""commercial"" film about Greece without any comment, only  ..."
165303,181450,Mit Palette und Stichel,SZ,1968,Dokumentar,15,Kurt Blum,Blum beschreibt in diesem Dokumentarfilm die Entstehung der Briefmarke vom Entwurf der Künstler über ...,Film about the process of creating and printing stamps with portraits of famous Swiss artists like A ...
165344,165346,Auf den Spuren von Paulus,SZ,1971,Dokumentar,19,Kurt Blum,Dokumentarfilm über die Türkei im Auftrag der Swissair. Blum folgt den Spuren des Paulus und des frü ...,Journey through Turkey following the traces of the apostle Paulus.
165375,165399,Rabio - Gedanken eines Strafgefangenen,SZ,1967,Spielfilm,,Kurt Blum,Ein Gefangener berichtet über seinen Alltag in der Strafanstalt. Sorgfältig und zurückhaltend gestal ...,Nearly documentary short film about a prisoner reflecting his days in prison.
165464,165466,Terra Sancta,SZ,1968,Dokumentar,27,Kurt Blum,"Reise durch das heilige Land Israel. Land der Bibel, karge Landschaften, Totes Meer, Jordan, Betlehe ...","Journey trough the holy land of Israel. Land of the bible, empty landscapes, Dead Sea, Jordan, Betle ..."
165571,165583,Chile,SZ,1969,Dokumentar,39,Kurt Blum,"Chile und die Osterinsel: Meer, Pelikane beim Fischen, karge Hügellandschaft, Zeichen und Figuren im ...",Impressions from a journey through Chile (unfinished film).
165700,165702,Gorch Fock,SZ,1970,Dokumentar,23,Kurt Blum,"Unvollendeter Dokumentarfilm über die ""Gorch Fock"" ein deutscher Dreimaster auf welchem im Auftrag d ...","Unfinished documentary about the sailing school ship ""Gorch Fock""."
165711,165713,Kandinsky,SZ,1963,Dokumentar,23,Kurt Blum,"Unvollendeter Dokumentarfilm über eine Kandinsky-Ausstellung in Basel, in der erstmals Leihgaben aus ...","Unfinished documentary about a Kandinsky exhibition in Basel, for the first time with paitings from  ..."
165723,165727,Arfa,SZ,1966,Dokumentar,10,Kurt Blum,"Industrie-Werbefilm der Rohrfabrik ARFA, Basel. Dokumentation des Herstellungsprozesses der Rohre. R ...","Production of metal pipes at the swiss factory ""Arfa""."
165745,165286,Probeaufnahme Bl 11 50 Bi Foolcandles 125/2 mit Kurt Blum,,,Dokumentar,4,,"Segelschiff auf See, Mann (vermutlich Kurt Blum) albert rum, rennt, posiert vor rotem Sportwagen",
165761,165763,Ferien im Berghaus Gurnigel im Berner Oberland,SZ,1960,Amateur,4,Kurt Blum,"Spaziergang im schönen winterlichen Berner Oberland, Postauto, Berner Altstadt.","A walk trought the snow covered landscape of the Bernese Oberland, a ride with the postal car and an ..."
165775,165777,[Blum und Maeder beim Filmen],SZ,,Amateur,2,Kurt Blum,Kurt Blum und Fritz Maeder laden eine 35mm Kamera.,Kurt Blum and Fritz Maeder are loading a 35mm camera.
165778,165780,Plattenspieler,SZ,1960,Amateur,1,Kurt Blum,Detailaufnahmen und Schattenspiele mit einem Plattenspieler.,Close ups and light and shadows of a turn table.
165787,165789,"[Ernemann Kino: Essenszene, Frau in Bett]",G,1905,Spielfilm,4,,"3 Frauen, ein Junge und 3 Männer sitzen im Garten um einen Tisch und essen udn trinken Bier. Ein wei ...",A group of people around a table eating and drinking. A man gets up and drags the tablecloth and eve ...
165921,165923,Blick in die Welt 24/76,GW,1976,Wochenschau,9,,"Gründungsjahre BRD: Dieser Beitrag gibt, anlässlich des 25 Jahresjubiläums, einen Rückblick auf die  ...",Founding year of Federal Republic of Germany: This post gives a look back at the founding years of t ...
165948,165950,Blick in die Welt 17/76,GW,1976,Wochenschau,9,,Königshaus Belgien: König Baudouin I feiert sein 25jähriges Thronjubiläum. Es wird ein Rückblick auf ...,King Baudouin of Belgium celebrates his 25th year of the crown.  Employes of the financial departeme ...
166008,398039,Blick in die Welt 40/75,GW,1975,Wochenschau,10,,Wochenschau vom 26. September 1975 - Vietnams neuer Alltag -  Wiederaufbau - An der Tafel der Nation ...,This newsreel from 1975 tackles the following topics:  1. Reconstruction of Vietnam 2. Nutrition fai ...
166077,166079,Blick in die Welt 18/75,GE,1975,Wochenschau,10,,Vom 25. April 1975         - Hannovermesse als Konjunkturbarometer - Nahost-Besuch von Aussenministe ...,25th April 1975:  - Fair of Hannover as an economic barometer  - Middle East visit of Foreign Minist ...
166146,374702,Forschung im Streiflicht,SZ/GW,1964,Dokumentar,14,Georges Von Weissenfluh,"""Überwindung der Natur! Forschung und Technik drängen vorwärts!"". Rückblick auf 15 Jahre Nationalfon ...",Review of 15 year Swiss National Science Fonds. Introduction of several fields of study as energy pr ...
166156,166158,In a Persian Market,,,Scopitone,3,A.W. Ketelbey,"Mehrköpfige Jazzband (alle mit roter Kafta) schlendern musizierend durch ein Marktdekor, dann treffe ...","A Jazz Band (all with red Kafta) are playing music  and stroll through a market place decor, then th ..."
166159,166161,Pred tezi dni,BU,1965,Dokumentar,9,Njuma Belogorski,"Schnee und Wind peitschen über die Landschaft, Bäume und Strommasten liegen geknickt am Boden. Nach  ...","Snow and wind whipping across the landscape, trees and power poles are broken. After the storm men r ..."
166278,166282,Blick in die Welt / [70],GW,1970,Wochenschau,11,,"10. Februar 1970: Lawinenunglück im französischen Val d'Isère: 39 Tote, alle in Särgen in Reih und G ...","10th February 1970: avalanche in the French Val d'Isère: 39 dead, all laid out in coffins lined up i ..."
166289,166291,Harte Arbeit mit Helene,GW,1979,Dokumentar,11,Peter Stiegele,"UT: Das 2. Leben einer Schmalspur-Dampflock  Die Dampflock ""Helene"" ist 60 Jahre alt, als sie ein zw ...","The disused narrow-gauge train ""Helene"" is repurchased by members of the German Railway Historical S ..."
166292,166294,Blick in die Welt /70,GW,1970,Wochenschau,11,,"Die Reportage Bericht über Nord-Vietnam, nördlich des 17. Breitengrades gelegen. In Hanoi spürt man  ...","The report Report on North Vietnam, located north of the 17th latitude. In Hanoi you barely feel any ..."
166319,166321,Blick in die Welt /70,GW,1970,Wochenschau,11,,"Tribüne der Zeit Frankfurts uniformierte Polizei demonstrierte: sie wollen mehr Stellen, mehr Lohn,  ...","Tribune of the time The uniformed police of Frankfurt was demonstrating: they want more jobs, higher ..."
166337,166339,Blick in die Welt      /71,,1971,Wochenschau,11,,Neue Strassenverkehrsordnung: Bei dichtem Verkehr darf bei mehrspuriger Strasse rechts vorgefahren w ...,
166343,166345,"[Fragmente SFW, Palace Hotel, Signet Cinevox Bern]",,1947,Fragment,3,,"7 Fragmente zusammen auf einer Rolle, ohne Klebestellen. 1. SFW 1947: Blick auf Campione / Tradition ...",
166412,166414,Blick in die Welt 12/71,GW,1971,Wochenschau,11,,"Die Reportage 41. Auto-Ausstellung in Genf: über 1000 Autos, diverse Neuerscheinungen; (weibliche, l ...","The report 41st Auto Show in Geneva: 1000 cars, various new releases, (female, lightly dressed hood  ..."
166430,166432,Ufa 756,GW,1971,Wochenschau,11,,"19.1.71: Mode für Männer: Vielfalt bei Anzügen erlaubt; Mut zur Mode ist für 70er Jahre angesagt, Au ...","1971: the new fashion for men. Filmball Munich, the German Filmstars celebrate. New Years Welcoming  ..."
166522,399710,Adventures of an AsteriskAdventures of an Asterik,,1957,Trickfilm,12,"John Hubley, Faith Elliott","Animierter Zeichentrickfilm (Ölkreide), in welchem die Reifung des Menschen, symbolisiert durch ein  ...",
166533,166535,As Long as the Grass is Green,US,1973,Dokumentar,11,J. Michael Hagopian,"Der Untertitel des Filmes lautet ""The joy of summer on a reservation with the woodland indians"". Imp ...",
166553,166555,A Little Girl And A Gunny Wolf,US,1971,Trickfilm,5,Marion Klein,"Kinderfassung von einem traditionellen Märchen. Ein Mädchen geht in die Wald, um Blumen zu pflücken, ...",Uses animation of drawings by children to tell the story of a little girl who ventures into the fore ...
166565,166567,Building better Paragraphs,US,1974,Dokumentar,12,Wayne A. Kolar,"Dramatisch gestalteter Lehrfilm, in welchem vermittelt wird, wie man Aufsätze besser schreiben kann. ...","Dramatically created educational film, in which is taught how to write better compositions. The acto ..."
166568,166570,"A168 Tais-toi, petite folle",FR,1963,Scopitone,2,Claude Lelouch,Ein asiatische Frau mit Hündchen und 3 Frauen auf dem Eiffelturm.,An Asian woman with a dog and three women on the Eiffel Tower.
166582,166586,S1008 Under Paris Sky,,,Scopitone,3,Jane Morgan,"blondierte Frau in glitzerndem türkisfarbenem Kostüm singt in Studiodekor, andere Frauen tanzen und  ...","Blondie in shining costume singing in studio decoration, other women dancing and showing a lot"
166600,166602,A167 Bruyéres Correziennes,FR,,Scopitone,2,Claude Lelouch,Eine Gruppe Musikanten spielen in einer Schafherde Volksmusik. Eine traditionell gekleidete Frau sin ...,A group of musicians playing folk music in midst of a flock of sheep. A traditionally dressed woman  ...
166627,166629,A11 El Matador,FR,1960,Scopitone,3,El Garayo,spanische Kapelle in tradionellen Kostümen singt und spielt in Studiodekor.,"Spanish Band in tradional costumes, singing and playing in studio decor."
166632,166634,A14 c'est fou,FR,1960,Scopitone,2,Rita Cadillac,"Blonde Frau singt auf altem Bus (im Studio) Schön, lalalalalallala...!!!.",Blonde woman sings on an old bus (in studio) Nice lalalalalallala ...!!!.
166653,166655,Cowboy Justice (Beyond the Pecos),US,1947,Spielfilm,9,Lambert Hillyer,"Ausschnitte aus dem Film ""Beyond the Pecos"":  kurzer Western mit allen Elementen, Verfolgungsjagd, S ...","Excerpts from the film ""Beyond the Pecos"":  short Cowboy film with chase, shooting, poisoning, and h"
166656,172423,News parade of the Year 1946,US,1946,Wochenschau,9,,"War's aftermath round the world (Philipinien, Italien, Palästina, Kriegsverbrechertribunal) Belgian  ...","War's aftermath round the world (Philipinien, Italien, Palästina, Kriegsverbrechertribunal) Belgian  ..."
166668,166670,A152 Marche tout droit,FR,,Scopitone,2,Claude Lelouch,Ein Sänger in Uniform weist Frau durch einen Wald.,A singers in uniform shows a woman the way through a forest.
166673,166675,S1003 On the other side of the tracks,US,,Scopitone,2,Barbara McNair,Eine dunkle Frau tanzt und singt in einem Studiodekor mit einem Gleis in der Mitte zuerst als einfac ...,"Woman dancing and singing in studio decoration, having tracks in the middle. On the one side of the  ..."
166698,166700,Pocket Money,,1972,Trailer,3,Stuart Rosenberg,Ein sonst ehrlich Cowboy gerät wegen Schulden in die Fänge eines hinterlistigen Ranchers.,"Broke and in debt, an otherwise honest cowboy gets mixed up in some shady dealings with a crooked ra ..."
166725,166727,Mysteries of the Deep,US,1959,Dokumentar,24,Ben Sharpsteen,Die Wunder der Tiefe sind vielfältig und seltsam und werden in diesem Film aus nächster Nähe und in  ...,"The MYSTERIES OF THE DEEP are many and strange. This excellent little film, which focuses on a patch ..."
166790,166792,Ansikte mot Ansikte,,1976,Trailer,1,Ingmar Bergman,"Dr. Jenny Isaksson (Liv Ullman) und ihr Ehemann sind Psychiater. Obwohl erfolgreich, schleicht sich  ...","Dr. Jenny Isaksson (Liv Ullman) and her husband are psychiatrists. Although successful, in both grad ..."
166793,166795,"chat, le",FR/IT,1971,Trailer,2,Pierre Granier-Deferre,"Psycho-Thriller  Julien und Clemence Bouin, ein älteres Ehepaar lebt gemeinsam in einem kleinen Häus ...","Gabin and Signoret as an ageing married couple, who spend their days in a rundown house on the edge  ..."
166805,166807,Pathé Magazine 47/68,FR,1968,Wochenschau,9,,"Pathé Magazine vom 01.11.1968  1. POINTS CHAUDS A BRATISLAVA, MOSCOU, VIET NAM    Atlantik-Rat-Treff ...","Weekly review from 1968.  1. POINTS CHAUDS A BRATISLAVA, MOSCOU, VIET NAM (News) Gathering of the at ..."
166832,166834,Liza,FR/IT,1972,Trailer,3,Catherine Deneuve,Die schöne Liza (Catherine Deneuve) begegnet auf einer felsigen und auf den ersten Blick unwirtliche ...,"Playing like a twisted version of a Howard Hawkes comedy, Liza has Mastroianni as a reclusive cartoo ..."
